,lat,long,id,date,category,location,mode,price,details,description,surface,rooms,baths,park
255,6.2406006,-75.60583,2511-1192,2021-09-22,Casa,La Castellana,Arriendo,$2.050.000,"['Código inmueble2511-1192', 'Barrio comúnLa Castellana', 'AntigüedadMás de 20 años', 'Área construida110 m²', 'Área privada110 m²', 'Valor arriendo$2.050.000', ' Área construida 110 m²', '2Habitaciones', '2Baños', '5Estrato']","Casaparaarriendo,muybonita,conmuybuenailuminación,buenosacabados,cercanaalaiglesiaSantaGema,avenida80,avenida33,supermercadosyuniversidades.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañaráensubúsqueda.",,,,
256,6.1905665,-75.57831,687-M2441395,2021-09-22,Casa,EL POBLADO,Arriendo,$45.000.000,"['Código inmueble687-M2441395', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida431 m²', 'Área privada431 m²', 'Valor arriendo$45.000.000', 'Parqueaderos4', ' Área construida 431 m²', '5Habitaciones', '2Baños', '6Estrato']","CasaindependienteparausocomercialenelsectordeSantaMariadelosAngeles,esquinera,ubicadaadoscuadrasdelaiglesia,confacilaccesodesdelaavelpobladoydesdelasvegas;sectortranquilo,depocoflujovehicular.Pisoenceramica,dosniveles,puertavidriera,ampliosespaciosindependientes,2bañosprivados,balcon,lotedegranextension(1.822mts)yzonadeparkingpropiapara50vehiculos.",,,,
257,6.2739716,-75.54514,11393-A1202,2021-09-22,Casa,"y Arriendo, Simon Bolivar",Venta y Arriendo,$450.000.000,"['Código inmueble11393-A1202', 'Barrio comúnSimon Bolivar', 'Precio$450.000.000', 'AntigüedadEntre 0 y 5 años', 'Área construida120 m²', 'Área privada195 m²', 'Valor arriendo$2.700.000', 'Parqueaderos1', ' Área construida 120 m²', '5Habitaciones', '3Baños', '2Estrato']","Sala,comedor,cocinaintegral,reddegas,tresbaños,dospatios,cuatroalcobasservicio,cuatrocloset,garaje,pisoencerámica...ARRENDAMIENTOSPANORAMABELÉN",,,,
258,6.201524,-75.572174,687-1532954,2021-09-22,Casa,"y Arriendo, Poblado",Venta y Arriendo,$2.500.000.000,"['Código inmueble687-1532954', 'Barrio comúnPoblado', 'Precio$2.500.000.000', 'AntigüedadEntre 10 y 20 años', 'Área construida500 m²', 'Área privada500 m²', 'Valor arriendo$12.600.000', 'Valor administración$540.000', 'Parqueaderos3', ' Área construida 500 m²', '3Habitaciones', '5Baños', '6Estrato']","Hermosacasaduplexenunidadcerradaubicadaensectorcampestre.cuentaconpisoenmarmolymadera,chimeneaenlasalaprincipal,cocinaintegral,parqueaderoindependienteygranareadezonaverdequerodealacasa.Granvistahacialaciudad.",,,,
259,6.199691,-75.55525,10164-M2953032,2021-09-22,Casa,Poblado,Arriendo,$6.500.000,"['Código inmueble10164-M2953032', 'Barrio comúnPoblado', 'AntigüedadEntre 10 y 20 años', 'Área construida173.5 m²', 'Área privada165.4 m²', 'Valor arriendo$6.500.000', 'Valor administración$467.000', 'Parqueaderos2', ' Área construida 173.5 m²', '3Habitaciones', '4Baños', '6Estrato']","ARRIENDOCASAPOBLADOLACALERASearriendaespectacularcasaenelsectorlacaleraenelpoblado,cuentacon3habitacionesmashabitacióndelservicio,4baños,salacomedoramplio,2niveles,unifamiliar,patioconjardín,antejardinconespacioparadosvehiculosautomovil,cocinaintegral,balcóngrande,elbañoprincipalcuentaconjacuzziyvestier,ubicadacercaalparquecomercialeltesoroytransversalsuperior.Elconjuntocuentaconvigilancialas24horas,dosparquesypiscina.",,,,
260,6.21301,-75.57201,687-M2018419,2021-09-22,Casa,EL POBLADO,Arriendo,$20.000.000,"['Código inmueble687-M2018419', 'Barrio comúnEL POBLADO', 'AntigüedadMás de 20 años', 'Área construida720 m²', 'Área privada720 m²', 'Valor arriendo$20.000.000', 'Parqueaderos4', ' Área construida 720 m²', '5Habitaciones', '1Baños', '4Estrato']","CasaparausocomercialsectorManila.Sectorcomercial,cercanoalabuenamesaylaestacióndePolicía.Rutasdetransportepublico.Propiedadindependiente,enmallada,de3nivelesconpisoencerámica(1ery2dopiso)yporcelanato(3ernivel),construidosenplacafácil,espaciosabiertos,cableadoderedyparkingpara5vehículos.Amplioloteconzonasocialexternaconvistahacialacalle.",,,,
261,6.19812,-75.558014,11431-1299,2021-09-22,Casa,Poblado,Arriendo,$8.000.000,"['Código inmueble11431-1299', 'Barrio comúnPoblado', 'AntigüedadEntre 0 y 5 años', 'Área construida380 m²', 'Área privada450 m²', 'Valor arriendo$8.000.000', 'Parqueaderos4', ' Área construida 380 m²', '5Habitaciones', '5Baños', '6Estrato']","ArriendoCasasectorElTesoro,cuentaconcuatroalcobasalcobadeservicioydoshabitacionesampliasidealesparaoficina,taller,hobbies,etc,sala,comedor,cocinaintegralnueva,seisbanos,zonaderopas,patioconjardin,balcon,terrazacubierta,doscuartosutiles,cuatrogarajesparaleloscubiertos.",,,,
262,6.267744,-75.59269,2895-1660656,2021-09-22,Casa,LOS COLORES,Arriendo,$2.200.000,"['Código inmueble2895-1660656', 'Barrio comúnLOS COLORES', 'AntigüedadEntre 10 y 20 años', 'Área construida164 m²', 'Área privada164 m²', 'Valor arriendo$2.200.000', 'Parqueaderos1', ' Área construida 164 m²', '3Habitaciones', '3Baños', '5Estrato']","COD.17373Maravillosacasabifamiliarenarrendamiento,lindazonaresidencialrodeadadecuidadosantejardines,cercanaalColegioCalasanzfemenino,ParquelosColores,IglesiaSanClemente,avenidasprincipales,áreade164metrosaproximadamente,sectorLosColores,Excelentedistribucióndesusespaciosyestupendailuminaciónnatural,dondeencontramoszonasocialdesalaycomedorindependientes,tresalcobas,alcobadeservicioconsucorrespondientebañosencillo,unba",,,,
263,6.2358003,-75.59274,3221-8896,2021-09-22,Casa,Belen,Arriendo,$3.500.000,"['Código inmueble3221-8896', 'Barrio comúnBelen', 'AntigüedadEntre 10 y 20 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$3.500.000', 'Parqueaderos1', ' Área construida 200 m²', '3Habitaciones', '2Baños', '5Estrato']","Casacomercialensegundonivelparaarrendamiento,cuentaconbuenosacabados,ampliosycomodosespaciosdetrabajo,sectormuycomercial,cercadelcentrocomercialUnicentroydelauniversidadbolivarianaconviasprincipalescercayfacilaccesoaltransportepublico.",,,,
264,6.248142,-75.59167,737-M2980776,2021-09-22,Casa,Laureles,Arriendo,$2.700.000,"['Código inmueble737-M2980776', 'Barrio comúnLaureles', 'AntigüedadEntre 0 y 5 años', 'Área construida200 m²', 'Área privada200 m²', 'Valor arriendo$2.700.000', ' Área construida 200 m²', '5Habitaciones', '4Baños', '5Estrato']","ArriendohermosaCasaenLaureles,segundopiso,cercadela70,enelprimerParquedeLaureles,7alcobasamplias,4closets,4baños,salacomedor,cocinasencilla,balcón,cuartodelinos,1patio.searriendaparaviviendaocomercio.ArriendaActivosyBienes,InmobiliariaExpertaEnAdministraciónyArrendamientoDeApartamentos,Casas,Locales,BodegasyOficinasEnElOrienteAntioqueño,MedellínyTodaElÁreaMetropolitana.",,,,
265,6.19574,-75.55643,4229-M3078077,2021-09-22,Casa,El Tesoro,Arriendo,$11.000.000,"['Código inmueble4229-M3078077', 'Barrio comúnEl Tesoro', 'AntigüedadMás de 20 años', 'Área construida440 m²', 'Área privada770 m²', 'Valor arriendo$11.000.000', 'Parqueaderos2', ' Área construida 440 m²', '4Habitaciones', '5Baños', '6Estrato']",CasaenarrendamientoenelsectordelTesoroelPobladocuentaconbuenosacabadosampliosycomodosespaciosbuenailuminacionnaturalzonaverdeampliacuartoybaodeservicioestudiocadahabitacionconbaoyvestier2balconesyunaubicacionestrategicayexclusivaCercaalcentrocomercialelTesoroyamallcomercialesreconocidosdelsector,,,,
266,6.2003784,-75.56173,10842-M2610301,2021-09-22,Casa,EL POBLADO EL TESORO,Arriendo,$9.000.000,"['Código inmueble10842-M2610301', 'Barrio comúnEL POBLADO EL TESORO', 'AntigüedadEntre 10 y 20 años', 'Área construida280 m²', 'Área privada280 m²', 'Valor arriendo$9.000.000', 'Parqueaderos4', ' Área construida 280 m²', '3Habitaciones', '4Baños', '6Estrato']","HermosaCasaenconjuntoCerrado3alcobas,4baños,4parqueaderosycuatoutilLaunidadcuentaconseguridad24horasyzonasVerdesLaubicaciónesideal,fácilaccesoaviasprincipales,transportepublico,centroscomercialesylugaresdeesparcimiento",,,,
267,6.238068,-75.59202,727-923,2021-09-22,Casa,Belen,Arriendo,$3.000.000,"['Código inmueble727-923', 'Barrio comúnBelen', 'AntigüedadEntre 0 y 5 años', 'Área construida190 m²', 'Área privada190 m²', 'Valor arriendo$3.000.000', ' Área construida 190 m²', '4Habitaciones', '3Baños', '5Estrato']","CasaenarriendosectordeBelenRosalesconunáreade190Mts,4habitaciones,3baños,salacomedor,cocinaintegral,biblioteca,3patios,garaje,pisosencerámica.CercaaUnicentro.",,,,
268,6.266435,-75.59424,10164-M2984174,2021-09-22,Casa,Colores,Arriendo,$4.500.000,"['Código inmueble10164-M2984174', 'Barrio comúnColores', 'AntigüedadMás de 20 años', 'Área construida278 m²', 'Área privada276 m²', 'Valor arriendo$4.500.000', ' Área construida 278 m²', '5Habitaciones', '4Baños', '5Estrato']","ARRIENDOCASA,ENLOSCOLORES,CERCAALACALLECOLOMBIAYAVENIDAD80,CONEXCELENTESRUTASDETRANSPORTE,SECTORCOMERCIAL,TRANQUILO,CASAENSEGUNDOPISO,PARATODOTIPODEUSO(VIVIENDAURBANA,OFICINAS,WEBCAM,ETC),LACASACUENTACON5HABITACIONES,4DEESTASHABITACIONESSONAMPLIASYCONCLOSET,UNADEELLASCUENTACONBAÑO,LAOTRAHABITACIONESPEQUEÑAYCONBAÑOPRIVADO,2BAÑOSSOCIALES,MESANINI,TIENEUNPATIOPEQUEÑOELCUALESTAENTEJADOYOTROPATIOQUEESLAZONADEROPASAMPLIOYESTEESDESCUBIERTO,TIENEMUEBLESPARAUSODEBIBLIOTECA,SALAYCOMEDORINDEPENDIENTE,BALCON,COCINAAMPLIA,ESTACASAESILUMINADA,ESTESEGUNDOPISONOLINDACONOTRASPROPIEDADESALLADO,LACASASEENTREGAPINTADACOMPLETAMENTE.",,,,
269,6.208503,,687-M2387677,2021-09-22,Casa,"y Arriendo, EL POBLADO",Venta y Arriendo,$1.350.000.000,"['Código inmueble687-M2387677', 'Barrio comúnEL POBLADO', 'Precio$1.350.000.000', 'AntigüedadMás de 20 años', 'Área construida320 m²', 'Área privada320 m²', 'Valor arriendo$7.200.000', 'Valor administración$700.000', 'Parqueaderos2', ' Área construida 320 m²', '4Habitaciones', '5Baños', '6Estrato']","CasaenunidadcerradaenelsectordelasLomas,facilaccesodesdelacll10ysalidahacialasuperior.Entornomuytranquilo,pocoflujovehicularytransitodesoloresidentes.Pisoenmarmolymaderalaminada,salaycomedorindependientes,estudio,estardetvycocinaintegralabiertatipoislaconsalidahacialaterraza.4alcobasconbañoencadauna,jacuzzi,espaciosmuyamplios,balconyterrazadeaprox100mt.Parqueaderosindependientescubiertos.Unidadconsalonsocial,parqueinfantil,zonasverdes,vigilancia24horas,citofoniaycircuitocerradodetv.",,,,
270,6.29558,-75.57026,11395-M3040533,2021-09-22,Casa,Castilla,Arriendo,$770.000,"['Código inmueble11395-M3040533', 'Barrio comúnCastilla', 'AntigüedadEntre 10 y 20 años', 'Área construida80 m²', 'Área privada80 m²', 'Valor arriendo$770.000', ' Área construida 80 m²', '3Habitaciones', '1Baños', '3Estrato']",ApartamentoenArriendoCastillaMedellinArriendocomodacasaconbuentransportepublicocercadelazonacomercialdecastillala68supermercadosfacilaccesoalmetrodetricentenarioCARACTERISTICASSALACOMEDOR3ALCOBASZONADEROPASBAOCABINADOCOCINASEMINTEGRALREDDEGASPISOENCERAMICA4PISOCodigodelInmuebleEspaciourbano1123979CodigoparticulardelanuncianteNORTE,,,,
271,6.2362356,-75.59922,2264-AC-18365,2021-09-22,Casa,LAURELES,Arriendo,$5.000.000,"['Código inmueble2264-AC-18365', 'Barrio comúnLAURELES', 'AntigüedadEntre 10 y 20 años', 'Área construida500 m²', 'Área privada500 m²', 'Valor arriendo$5.000.000', ' Área construida 500 m²', '5Habitaciones', '4Baños', '5Estrato']",CASAenalquilerenLAURELESEstacasacuentaconampliosespaciosabiertosqueinvitanacompartiresidealparaelcrecimientodelaempresaUbicadaenlazonadelaurelesconfacilidaddeaccesoalaavenida80lacalle33elsegundoparquedelaureleslaavenidajardinlaiglesiadesantagemadiferenteszonasdecomidasylicorespermitiendoteestarcercadetodoloquenecesitas.concercaniaaFRENTELAENTRADADEOFIX33Balcones1Banos4Closets5Comedores1Estar2InstalaciondeG,,,,
272,6.242597,-75.60325,11166-13315,2021-09-22,Casa,Laureles,Arriendo,$7.000.000,"['Código inmueble11166-13315', 'Barrio comúnLaureles', 'AntigüedadEntre 10 y 20 años', 'Área construida450 m²', 'Área privada450 m²', 'Valor arriendo$7.000.000', 'Parqueaderos2', ' Área construida 450 m²', '1Habitaciones', '5Estrato']","soloparacomercial,muybuenosespacios,ubicadaenelsectordeLaureles,cercaalaavenidalaochenta",,,,
273,6.21335,-75.57251,4673-M2876861,2021-09-22,Casa,Manila,Arriendo,$5.000.000,"['Código inmueble4673-M2876861', 'Barrio comúnManila', 'AntigüedadMás de 20 años', 'Área construida189.4 m²', 'Área privada189.4 m²', 'Valor arriendo$5.000.000', ' Área construida 189.4 m²', '5Habitaciones', '3Baños', '7Estrato']",Casacomercialensectorexclusivodemanilafacilaccesovehicularypeatonaleltransportepublicopasaaunacuadradelinmuebleidealparaoficinasdiversidaddedestinacionqueesperasparaconoceresteinmuebleycomenzarsuemprendimientocomercialagendayatucita,,,,
274,6.2074122,-75.57545,687-M2700409,2021-09-22,Casa,EL POBLADO,Arriendo,$11.700.000,"['Código inmueble687-M2700409', 'Barrio comúnEL POBLADO', 'AntigüedadEntre 10 y 20 años', 'Área construida370 m²', 'Área privada370 m²', 'Valor arriendo$11.700.000', 'Parqueaderos4', ' Área construida 370 m²', '5Habitaciones', '4Baños', '6Estrato']","CasaindependienteparausocomercialenPatiobonitoconsalidahacialasvegas,multiplesservicioscomplementariosyrutasdetransportepublico.Ubicacionestrategica.Pisoenceramica,dosniveles,espaciosindependientes,bañosprivados,cocineta,cableadodered,techocieloraso,aireacondicionadoprivadoyzonadeparkngpara5vehiculos.Cuentaconcircuitocerradodetvyalarma.",,,,
275,6.2365336,-75.590225,2511-M3067387,2021-09-22,Casa,Belen,Arriendo,$2.000.000,"['Código inmueble2511-M3067387', 'Barrio comúnBelen', 'AntigüedadMás de 20 años', 'Área construida140 m²', 'Área privada140 m²', 'Valor arriendo$2.000.000', ' Área construida 140 m²', '4Habitaciones', '2Baños', '5Estrato']","este(a)casa,tiene:4alcobas,2baños,áreade140m2,estrato5,cocinaintegral,gas,sinbarratipodegas:natural,tipodecalentador:gas,casaenarriendosectorBelénRosales,cuentaconmuybuenasvíasdeacceso,cercadelaunidaddeportivadeBelén,av.bolivariana,av.33,zonaresidencial.Graciasporsuinterésenunodenuestrosinmuebles,RASKCIELOSTieneparaustedmásofertasinmobiliarias,contáctenosatravésdenuestroPBXqueaparecealiniciodenuestrapublicación,unodenuestrosasesoresleatenderáyacompañarásubúsqueda.",,,,
